| No. Orden | Producto | Opciones | Cantidad | Monto | Reembolso |
|---|---|---|---|---|---|
| 202607250006 | CAPUCCINO CALIENTE | 02 LECHE DESLACTOSADA | 1.0 | 76.00 | No |
| 202607250005 | AMERICANO CALIENTE |  | 1.0 | 59.00 | No |
| 202607250004 | CHAPATA P/P/PANELA | PAVO | 1.0 | 120.00 | No |
| 202607250003 | LATTE CALIENTE | 02 LECHE DESLACTOSADA | 1.0 | 76.00 | No |
| 202607250002 | FLAT WHITE CALIENTE | 02 LECHE DESLACTOSADA | 1.0 | 76.00 | No |
| 202607250002 | CHAI VAINILLA CALIENTE | 02 LECHE DESLACTOSADA | 1.0 | 100.00 | No |
| 202607250001 | CHOCOLATE CALIENTE | 01 LECHE ENTERA | 1.0 | 90.00 | No |

---

## NOTAS

- Datos: API de órdenes (`/admin/baigong/order/list`) + detalle de productos por orden (`/admin/baigong/order/info`)
- El Cierre formal no fue ejecutado por el cajero
- Match órdenes vs productos: DIFERENCIA $365.00
- Generado: 2026-07-27T13:58:40.035209 (recopos_extractor.py / GitHub Actions)
